,Date,year,month,monthf,week,weekday,weekdayf,ma_short,ma_medium,ma_long,BT_Close,BT_Open,BT_High,BT_Low,BT_Volume,ETH_Close,ETH_Volume,ADA_Close,ADA_Volume,XRP_Close,XRP_Volume,BNB_Close,BNB_Volume,USDT_Close,USDT_Volume
1715,2019-09-11,2019,9,September,37,11,Wednesday,10359.527064732143,10235.595234375,10341.240796638258,10178.3720703125,10123.03515625,10215.9482421875,9980.7763671875,15428063426,178.72549438476562,7157139035.0,0.04498999938368797,51727434.0,0.2559559941291809,992565704,20.899320602416992,147044919.0,1.0024069547653198,18377750474.0
1716,2019-09-12,2019,9,September,37,12,Thursday,10335.89760044643,10238.167890625,10367.360953282829,10410.126953125,10176.8193359375,10442.25390625,10099.2421875,15323563925,181.01609802246094,5838605477.0,0.045451998710632324,43222873.0,0.25481098890304565,974717877,20.922277450561523,202313591.0,1.002316951751709,16402248661.0
1717,2019-09-13,2019,9,September,37,13,Friday,10336.93247767857,10215.9476171875,10393.002604166666,10360.546875,10415.3623046875,10441.4892578125,10226.5966796875,14109864675,181.10972595214844,5955041237.0,0.04575299844145775,38257028.0,0.2555510103702545,869481607,20.887466430664062,171327680.0,1.0013740062713623,15996355710.0
1720,2019-09-16,2019,9,September,38,16,Monday,10292.511021205357,10213.956328125,10466.703608349117,10276.7939453125,10347.22265625,10386.8671875,10189.744140625,15160167779,197.11317443847656,8242029488.0,0.04707099869847298,45484816.0,0.2609519958496094,878264190,20.39851188659668,143466438.0,1.0016260147094727,17893377310.0
1721,2019-09-17,2019,9,September,38,17,Tuesday,10310.410574776786,10207.2886328125,10489.33939492582,10241.2724609375,10281.513671875,10296.771484375,10199.7392578125,15304603363,208.60874938964844,10232590812.0,0.049008000642061234,85720810.0,0.28501299023628235,1981364786,21.005367279052734,209209108.0,1.0048860311508179,19476441246.0
1722,2019-09-18,2019,9,September,38,18,Wednesday,10313.25,10208.8201171875,10512.2740786774,10198.248046875,10247.7958984375,10275.9287109375,10191.4697265625,16169268880,211.39303588867188,9194634557.0,0.05329199880361557,138254972.0,0.3137759864330292,2548478917,22.255443572998047,369440814.0,1.0048890113830566,20444983557.0
1723,2019-09-19,2019,9,September,38,19,Thursday,10292.7197265625,10213.936015625,10533.693852588383,10266.4150390625,10200.49609375,10295.6689453125,9851.6923828125,19937691247,221.28085327148438,10620070913.0,0.05250399932265282,129365460.0,0.3024410009384155,2314376584,21.614601135253906,249524458.0,1.0029890537261963,24952094604.0
1724,2019-09-20,2019,9,September,38,20,Friday,10267.161830357143,10206.3688671875,10553.398072522095,10181.6416015625,10266.318359375,10285.8720703125,10132.1865234375,14734189639,218.050048828125,8027974273.0,0.05234000086784363,96532515.0,0.29447001218795776,1558069366,21.371471405029297,198988737.0,1.0009510517120361,18113214694.0
1727,2019-09-23,2019,9,September,39,23,Monday,10101.001534598214,10221.1412890625,10586.658045296717,9729.32421875,10067.962890625,10074.23828125,9727.1435546875,15144925408,201.9213104248047,7494673136.0,0.04626400023698807,70372238.0,0.2686749994754791,1484938724,19.485477447509766,146934616.0,1.0025479793548584,18747409475.0
1728,2019-09-24,2019,9,September,39,24,Tuesday,9869.472098214286,10182.0369921875,10579.58949850063,8620.56640625,9729.3212890625,9804.3173828125,8370.8017578125,25002886689,168.11073303222656,11757739233.0,0.03757299855351448,118474846.0,0.23522600531578064,2114210733,16.067689895629883,229488109.0,1.0071580410003662,30921334257.0
1729,2019-09-25,2019,9,September,39,25,Wednesday,9625.007114955357,10136.29015625,10573.581725457701,8486.9931640625,8603.4287109375,8744.828125,8325.396484375,21744728353,170.8927001953125,9766632018.0,0.039395999163389206,126192409.0,0.24644100666046143,1800796894,16.258373260498047,179697117.0,1.0067490339279175,26997260690.0
1730,2019-09-26,2019,9,September,39,26,Thursday,9318.228934151786,10070.7300390625,10561.919566761364,8118.9677734375,8487.669921875,8515.685546875,7895.62939453125,19258205289,166.7271270751953,7848286154.0,0.03822899982333183,98838747.0,0.24378399550914764,1387714462,15.459808349609375,157594803.0,1.0044310092926025,22801049085.0
1731,2019-09-27,2019,9,September,39,27,Friday,9042.54380580357,9986.9334375,10549.037602588383,8251.845703125,8113.10107421875,8271.5205078125,7965.9228515625,16408941156,174.71099853515625,7909313625.0,0.039531998336315155,80670015.0,0.2440209984779358,1277746422,15.790263175964355,139548410.0,1.0103440284729004,19746430476.0
1734,2019-09-30,2019,9,September,40,30,Monday,8303.191685267857,9700.94953125,10477.748204703283,8293.8681640625,8104.2265625,8314.2314453125,7830.7587890625,17115474183,179.87220764160156,7552915148.0,0.038885001093149185,57274489.0,0.2559329867362976,1662002377,15.862674713134766,124329060.0,1.0041090250015259,21100592344.0
1735,2019-10-01,2019,10,October,40,1,Tuesday,8263.578822544643,9620.5484765625,10450.800465593435,8343.2763671875,8299.720703125,8497.6923828125,8232.6796875,15305343413,177.34042358398438,7676276225.0,0.03850699961185455,38320346.0,0.2495650053024292,1319433697,15.903210639953613,125165661.0,1.0063960552215576,19030134292.0
1736,2019-10-02,2019,10,October,40,2,Wednesday,8250.1572265625,9535.5799609375,10416.478495896465,8393.0419921875,8344.212890625,8393.0419921875,8227.6953125,13125712443,180.71051025390625,6335595250.0,0.039445001631975174,36838966.0,0.25353899598121643,1093145013,15.950048446655273,106103588.0,1.0042450428009033,15811830977.0
1737,2019-10-03,2019,10,October,40,3,Thursday,8270.30357142857,9448.32859375,10368.43567511048,8259.9921875,8390.7744140625,8414.2275390625,8146.43701171875,13668823409,175.1993408203125,6381403725.0,0.03836100175976753,37098921.0,0.24785999953746796,1043933395,15.726759910583496,117720712.0,1.0049480199813843,16169258787.0
1738,2019-10-04,2019,10,October,40,4,Friday,8263.745535714286,9363.1671875,10338.366309580177,8205.939453125,8259.494140625,8260.0556640625,8151.23681640625,13139456229,176.98500061035156,6248928449.0,0.039666999131441116,48050293.0,0.2539350092411041,1078860456,15.75511360168457,121510968.0,1.0088410377502441,15728274369.0
1741,2019-10-07,2019,10,October,41,7,Monday,8226.78989955357,9110.399375,10229.289752998737,8245.623046875,7989.12060546875,8308.4501953125,7905.76611328125,18009742607,181.18634033203125,7844316834.0,0.0416719987988472,69132008.0,0.27568501234054565,1938984643,16.13434600830078,147393768.0,1.008523941040039,21724647654.0
1742,2019-10-08,2019,10,October,41,8,Tuesday,8210.43373325893,9025.128828125,10205.508424084595,8228.783203125,8246.849609375,8332.71484375,8185.76318359375,15592264032,182.0215606689453,7466282780.0,0.04144100099802017,56654020.0,0.27845901250839233,1518125769,16.108192443847656,135346905.0,1.006119966506958,18815341020.0
1743,2019-10-09,2019,10,October,41,9,Wednesday,8239.390625,8954.636484375,10183.2262271149,8595.740234375,8229.8408203125,8627.7060546875,8169.298828125,19384942333,193.2932586669922,9088122101.0,0.042628999799489975,61997644.0,0.28162699937820435,1579225264,17.80657958984375,295619363.0,1.0057189464569092,23029987899.0
1744,2019-10-10,2019,10,October,41,10,Thursday,8286.030831473214,8884.1869140625,10149.137379655935,8586.4736328125,8585.2802734375,8625.2724609375,8471.93359375,17618660671,191.65966796875,8375913276.0,0.04166100174188614,51703356.0,0.27207300066947937,1383555182,17.57115364074707,236960467.0,1.003237009048462,20928242912.0
1745,2019-10-11,2019,10,October,41,11,Friday,8302.576171875,8805.9854296875,10119.908282039141,8321.7568359375,8585.2626953125,8721.7802734375,8316.181640625,19604381101,182.56968688964844,9128522970.0,0.040623001754283905,46907955.0,0.2710990011692047,1265760690,16.709531784057617,194750430.0,1.0123519897460938,23204107707.0
1748,2019-10-14,2019,10,October,42,14,Monday,8395.000279017857,8579.0379296875,10032.982934816919,8374.6865234375,8320.83203125,8390.208984375,8284.130859375,15151387859,186.96090698242188,7276520699.0,0.04178899899125099,41060021.0,0.29652300477027893,1685629956,18.4594783782959,246674814.0,1.004194974899292,17801736393.0
1749,2019-10-15,2019,10,October,42,15,Tuesday,8391.65541294643,8499.98703125,9991.764865451389,8205.369140625,8373.4580078125,8410.71484375,8182.70654296875,15220412632,181.40606689453125,7731456579.0,0.03976599872112274,47200974.0,0.28870201110839844,1686563830,18.544652938842773,325479444.0,1.0040500164031982,19049522501.0
1750,2019-10-16,2019,10,October,42,16,Wednesday,8313.33921595982,8421.09943359375,9946.044808435921,8047.52685546875,8204.6748046875,8216.8125,7985.08984375,16071646996,176.0135040283203,7691244590.0,0.03874099999666214,44617564.0,0.28464001417160034,1626378642,17.840049743652344,229668087.0,1.0061269998550415,19824055272.0
1751,2019-10-17,2019,10,October,42,17,Thursday,8244.40171595982,8342.44017578125,9905.10943911774,8103.9111328125,8047.8125,8134.83154296875,8000.94287109375,14313052244,178.02835083007812,6737237423.0,0.03952400013804436,36229682.0,0.30231499671936035,1807694164,18.570268630981445,250474298.0,1.0042070150375366,17434260359.0
1752,2019-10-18,2019,10,October,42,18,Friday,8194.608956473214,8272.1955078125,9870.912928109217,7973.20751953125,8100.93359375,8138.41357421875,7902.1640625,15651592610,173.621337890625,7566257807.0,0.03807299956679344,39606481.0,0.2950049936771393,1809664285,18.254192352294922,208244557.0,1.0027389526367188,19250435708.0
1755,2019-10-21,2019,10,October,43,21,Monday,8112.053431919643,8241.3087890625,9779.902176057449,8243.720703125,8225.115234375,8296.6943359375,8196.416015625,15868748866,174.92098999023438,6815820627.0,0.0392800010740757,36963296.0,0.29297900199890137,1609355490,18.30554962158203,188130463.0,1.0041780471801758,19359959756.0
1756,2019-10-22,2019,10,October,43,22,Tuesday,8093.886858258928,8234.3630859375,9751.448774857954,8078.203125,8243.40234375,8296.6513671875,8074.462890625,16803377857,172.3008575439453,6990951966.0,0.038816001266241074,39376929.0,0.29160699248313904,1632212674,18.195602416992188,234929207.0,1.0044900178909302,20074662023.0
1757,2019-10-23,2019,10,October,43,23,Wednesday,8017.764718191965,8205.113359375,9731.62079782197,7514.671875,8076.228515625,8092.99951171875,7469.32275390625,21942878958,162.4027862548828,9624925919.0,0.03640900179743767,48257598.0,0.2741430103778839,2172985938,16.71117401123047,201092098.0,1.0024490356445312,28104432431.0
1758,2019-10-24,2019,10,October,43,24,Thursday,7930.5615234375,8180.68548828125,9709.39540423769,7493.48876953125,7509.72802734375,7532.86767578125,7446.98876953125,16268708849,162.16854858398438,7300917537.0,0.03768499940633774,49800738.0,0.27849099040031433,1638078551,16.891572952270508,200253301.0,1.0074280500411987,22266038845.0
1759,2019-10-25,2019,10,October,43,25,Friday,8028.774762834822,8195.35876953125,9689.134977706755,8660.7001953125,7490.703125,8691.5400390625,7479.984375,28705065488,181.52320861816406,10358594018.0,0.04124600067734718,80455621.0,0.2981649935245514,2486979029,18.616058349609375,344418868.0,1.0021719932556152,37383241390.0
1762,2019-10-28,2019,10,October,44,28,Monday,8542.842843191964,8317.61978515625,9650.30526455966,9256.1484375,9565.1015625,9805.1181640625,9256.1484375,30948255332,182.66281127929688,10406734124.0,0.0423629991710186,101906301.0,0.2960070073604584,2061536473,19.758319854736328,337867337.0,1.0028549432754517,38665694771.0
1763,2019-10-29,2019,10,October,44,29,Tuesday,8735.62632533482,8366.48970703125,9641.058608546402,9427.6875,9248.4404296875,9516.1806640625,9232.6484375,28426779937,190.3425750732422,10622761958.0,0.04344400018453598,83357024.0,0.3019559979438782,2125813360,20.47710609436035,317609149.0,1.0021350383758545,35047512730.0
1764,2019-10-30,2019,10,October,44,30,Wednesday,8977.20556640625,8408.65875,9634.037992226957,9205.7265625,9422.462890625,9426.8740234375,9085.3701171875,27706531577,184.69216918945312,10484902804.0,0.0419670008122921,87541890.0,0.2965550124645233,1883224296,20.086950302124023,250293832.0,1.0058530569076538,32807890269.0
1765,2019-10-31,2019,10,October,44,31,Thursday,9220.93359375,8457.11591796875,9627.85273141572,9199.5849609375,9202.4580078125,9383.1611328125,9028.7177734375,26583653947,183.9669189453125,9607939606.0,0.04163600131869316,65333067.0,0.29635798931121826,1666132252,20.000232696533203,250225840.0,1.0064189434051514,30727310848.0
1766,2019-11-01,2019,11,November,44,1,Friday,9306.705636160714,8497.73517578125,9621.279627327967,9261.1044921875,9193.9921875,9275.6572265625,9132.0478515625,24324691031,183.9698944091797,9145611130.0,0.04234499856829643,60880837.0,0.2926419973373413,1572251058,20.021501541137695,198377285.0,1.004101037979126,27864589885.0
1769,2019-11-04,2019,11,November,45,4,Monday,9295.255440848214,8600.20267578125,9611.904301807133,9412.6123046875,9235.607421875,9505.0517578125,9191.4853515625,26170255634,186.35519409179688,10551917945.0,0.04323599860072136,62120503.0,0.29993700981140137,1647597869,20.73798179626465,296502530.0,1.004343032836914,30710349697.0
1770,2019-11-05,2019,11,November,45,5,Tuesday,9283.08970424107,8641.03349609375,9610.120279947916,9342.52734375,9413.0048828125,9457.41796875,9256.931640625,26198609048,189.30416870117188,10024177342.0,0.0443280003964901,82868890.0,0.3012549877166748,1964177330,20.724674224853516,263685442.0,1.004742980003357,30721581637.0
1771,2019-11-06,2019,11,November,45,6,Wednesday,9305.254464285714,8682.00646484375,9607.629937065973,9360.8798828125,9340.8642578125,9423.2373046875,9305.9091796875,23133895765,191.59384155273438,10156458684.0,0.04495599865913391,71743244.0,0.3100860118865967,1790567871,20.817922592163086,241489968.0,1.0030330419540405,28578448466.0
1772,2019-11-07,2019,11,November,45,7,Thursday,9314.965401785714,8719.86869140625,9599.366640033144,9267.5615234375,9352.3935546875,9368.4765625,9202.353515625,22700383839,187.97654724121094,9081247799.0,0.043637000024318695,63525683.0,0.2924309968948364,2430065390,20.646936416625977,222003636.0,1.0057320594787598,27694410589.0
1773,2019-11-08,2019,11,November,45,8,Friday,9249.790597098214,8737.07646484375,9583.25766946812,8804.880859375,9265.3681640625,9272.759765625,8775.5341796875,24333037836,184.2114715576172,9176780911.0,0.04229699820280075,70275428.0,0.2769530117511749,2026687432,19.690773010253906,184596047.0,1.0024980306625366,28749114086.0
1776,2019-11-11,2019,11,November,46,11,Monday,9057.53515625,8827.8800390625,9525.85171539615,8757.7880859375,9056.91796875,9081.279296875,8700.6083984375,20265510765,185.48963928222656,7877424106.0,0.0431939996778965,57846910.0,0.275085985660553,1437677669,20.133140563964844,209454454.0,1.002437949180603,23739145075.0
1777,2019-11-12,2019,11,November,46,12,Tuesday,8982.26869419643,8861.57822265625,9495.649783972538,8815.662109375,8759.751953125,8853.7685546875,8685.427734375,20309769107,186.84341430664062,7792186666.0,0.04376700147986412,79520150.0,0.27241799235343933,1404766289,20.857446670532227,227650068.0,1.001397967338562,23449537112.0
1778,2019-11-13,2019,11,November,46,13,Wednesday,8903.32338169643,8894.36630859375,9468.681033972538,8808.2626953125,8812.033203125,8836.841796875,8761.6513671875,17545755405,188.2587432861328,7343173596.0,0.04349200055003166,42332678.0,0.27303600311279297,1278922350,21.250431060791016,252296146.0,1.0031750202178955,20071939197.0
1779,2019-11-14,2019,11,November,46,14,Thursday,8823.39955357143,8913.80697265625,9436.015639796402,8708.0947265625,8811.9365234375,8826.943359375,8692.5517578125,19084739975,185.9996337890625,7872664470.0,0.043118998408317566,53295194.0,0.27039098739624023,1264478184,21.264699935913086,237992230.0,1.0055819749832153,21911169228.0
1780,2019-11-15,2019,11,November,46,15,Friday,8778.701171875,8923.73783203125,9400.92053839173,8491.9921875,8705.7080078125,8730.873046875,8484.84375,21796856471,180.52117919921875,8815678477.0,0.043974000960588455,81592975.0,0.26165398955345154,1548251349,20.316225051879883,225530775.0,1.0013689994812012,25291395573.0
1783,2019-11-18,2019,11,November,47,18,Monday,8608.862025669643,9017.8041796875,9306.955714370266,8309.2861328125,8573.98046875,8653.2802734375,8273.5732421875,21579470673,180.55960083007812,7787662111.0,0.04380200058221817,106595679.0,0.2556529939174652,1452996115,19.316869735717773,224380017.0,1.0120079517364502,24102161964.0
1784,2019-11-19,2019,11,November,47,19,Tuesday,8521.78822544643,8999.6219921875,9274.870151712437,8206.1455078125,8305.134765625,8408.5166015625,8099.96337890625,21083613816,177.45555114746094,7536699743.0,0.042541999369859695,91311583.0,0.2565000057220459,1420685334,18.703298568725586,206923366.0,1.0089679956436157,23104090327.0
1785,2019-11-20,2019,11,November,47,20,Wednesday,8410.217564174107,8950.91380859375,9245.894777856693,8027.26806640625,8203.61328125,8237.240234375,8010.51171875,20764300437,175.69834899902344,7205785149.0,0.04117799922823906,69854304.0,0.25136399269104004,1319069498,18.172273635864258,210091849.0,1.0054399967193604,22255938426.0
1786,2019-11-21,2019,11,November,47,21,Thursday,8258.025460379464,8874.55521484375,9221.56190814394,7642.75,8023.64453125,8110.09814453125,7597.3818359375,22514243371,161.4627227783203,8546371325.0,0.038405999541282654,67101708.0,0.24376599490642548,1586333624,16.84021759033203,228429806.0,1.000411033630371,26004738831.0
1787,2019-11-22,2019,11,November,47,22,Friday,8087.251953125,8796.1723828125,9191.107683278093,7296.57763671875,7643.5693359375,7697.3828125,6936.70654296875,34242315785,150.26817321777344,12020749863.0,0.03714799880981445,93310136.0,0.23160000145435333,2012230945,15.581703186035156,341456274.0,1.0030449628829956,39068899485.0
1790,2019-11-25,2019,11,November,48,25,Monday,7537.798409598215,8546.526328125,9096.561765112057,7146.1337890625,7039.97705078125,7319.85693359375,6617.1669921875,42685231262,146.47653198242188,10962753356.0,0.03604799881577492,96694224.0,0.21862199902534485,9415068271,15.267363548278809,242510343.0,1.0031139850616455,33648447519.0
1791,2019-11-26,2019,11,November,48,26,Tuesday,7396.687779017857,8464.8169921875,9059.211435645519,7218.37109375,7145.1591796875,7320.23046875,7098.572265625,21129505542,148.96507263183594,7648516297.0,0.03699300065636635,57431470.0,0.22214500606060028,1322723640,15.527255058288574,205893351.0,1.0097730159759521,23545460689.0
1792,2019-11-27,2019,11,November,48,27,Wednesday,7325.887137276785,8393.09482421875,9026.569326073231,7531.66357421875,7220.880859375,7619.693359375,6974.17431640625,23991412764,153.01055908203125,8778095308.0,0.039048999547958374,76841561.0,0.22508099675178528,1608881984,16.09828758239746,255021618.0,1.0050270557403564,27416693309.0
1797,2019-12-02,2019,12,December,49,2,Monday,7470.042131696428,8029.9478125,8890.859340475063,7321.98828125,7424.0361328125,7474.81884765625,7233.3994140625,17082040706,149.0591583251953,6670561362.0,0.03805600106716156,43069274.0,0.2195809930562973,1187513777,15.191858291625977,200809249.0,1.0016809701919556,19093390526.0
1798,2019-12-03,2019,12,December,49,3,Tuesday,7484.581333705357,7970.5583984375,8860.044443458019,7320.1455078125,7323.9755859375,7418.85888671875,7229.35693359375,14797485769,147.9564208984375,6204379850.0,0.03791699931025505,34356883.0,0.21987000107765198,1017648495,15.309556007385254,219927266.0,1.0031349658966064,16691088420.0
1799,2019-12-04,2019,12,December,49,4,Wednesday,7444.634347098215,7908.09650390625,8830.413480508207,7252.03466796875,7320.125,7539.78466796875,7170.9228515625,21664240918,146.74774169921875,7865937094.0,0.037404999136924744,51692274.0,0.21634800732135773,1427312577,15.279977798461914,237605471.0,1.0079389810562134,24761899935.0
1800,2019-12-05,2019,12,December,49,5,Thursday,7442.520298549107,7843.80775390625,8807.119387231693,7448.3076171875,7253.24169921875,7743.431640625,7232.6767578125,18816085231,149.24899291992188,6745910228.0,0.03787099942564964,39975672.0,0.2229280024766922,1424294121,15.762839317321777,255410908.0,1.0100719928741455,21171449599.0
1801,2019-12-06,2019,12,December,49,6,Friday,7411.91357421875,7795.37609375,8787.289047703598,7546.99658203125,7450.5615234375,7546.99658203125,7392.17529296875,18104466307,149.19444274902344,6458766441.0,0.0383169986307621,30049656.0,0.22550499439239502,1253702621,15.711298942565918,236694082.0,1.0034279823303223,19022188750.0
1804,2019-12-09,2019,12,December,50,9,Monday,7441.280970982143,7642.954609375,8721.982722735163,7400.8994140625,7561.79541015625,7618.091796875,7365.9853515625,17872021272,148.2251739501953,6744206747.0,0.03748299926519394,31176739.0,0.2254520058631897,1241659373,15.448538780212402,209955476.0,1.0042530298233032,19283208376.0
1805,2019-12-10,2019,12,December,50,10,Tuesday,7435.277273995535,7594.39970703125,8690.986347853535,7278.11962890625,7397.13427734375,7424.02294921875,7246.0439453125,18249031195,146.2670440673828,6859512025.0,0.03660599887371063,32469759.0,0.2243019938468933,1191690782,14.958869934082031,192615787.0,1.0058549642562866,19145357481.0
1806,2019-12-11,2019,12,December,50,11,Wednesday,7430.333356584822,7541.0663671875,8656.581168126579,7217.42724609375,7277.19775390625,7324.15625,7195.52734375,16350490689,143.60800170898438,7037180049.0,0.0366550013422966,46812214.0,0.22205300629138947,1072062152,14.82455062866211,170909631.0,1.0119229555130005,19625934979.0
1807,2019-12-12,2019,12,December,50,12,Thursday,7401.022879464285,7487.67271484375,8622.729058159723,7243.13427734375,7216.73876953125,7266.6396484375,7164.7412109375,18927080224,145.60400390625,7890383413.0,0.036722999066114426,41806143.0,0.21985900402069092,1287697362,14.818166732788086,165964330.0,1.0058369636535645,21128996533.0
1808,2019-12-13,2019,12,December,50,13,Friday,7361.406877790178,7446.08865234375,8589.336647727272,7269.6845703125,7244.662109375,7293.560546875,7227.12255859375,17125736940,144.9447479248047,7264810247.0,0.03710800036787987,42557714.0,0.22075499594211578,1252707498,14.878744125366211,177476227.0,1.0017509460449219,19588662449.0
1811,2019-12-16,2019,12,December,51,16,Monday,7173.974539620535,7339.4203515625,8487.292426215277,6932.48046875,7153.6630859375,7171.1689453125,6903.6826171875,20213265950,133.61402893066406,8992282119.0,0.034269001334905624,41961581.0,0.2072249948978424,1486338425,13.558786392211914,178952097.0,1.0039860010147095,23894286942.0
1812,2019-12-17,2019,12,December,51,17,Tuesday,7082.88818359375,7313.1778515625,8449.974653764204,6640.51513671875,6931.3154296875,6964.0751953125,6587.97412109375,22363804217,122.60388946533203,9057166141.0,0.03180000185966492,54217973.0,0.18369899690151215,2059426123,12.386940956115723,186995962.0,0.9933390021324158,28074801122.0
1813,2019-12-18,2019,12,December,51,18,Wednesday,7091.370396205357,7308.3380859375,8421.296140112057,7276.802734375,6647.6982421875,7324.98486328125,6540.04931640625,31836522778,133.09219360351562,11864518321.0,0.03446200117468834,61099755.0,0.19617600739002228,2136022808,13.535260200500488,234697405.0,1.006127953529358,36156312247.0
1814,2019-12-19,2019,12,December,51,19,Thursday,7085.614676339285,7314.53517578125,8391.240303424875,7202.84423828125,7277.5908203125,7346.6025390625,7041.3818359375,25904604416,129.32113647460938,9564699140.0,0.033250998705625534,43861871.0,0.19081899523735046,1588179338,13.445778846740723,174965245.0,1.0085690021514893,30032554753.0
1815,2019-12-20,2019,12,December,51,20,Friday,7078.347795758928,7317.44248046875,8359.00484335543,7218.81640625,7208.63671875,7257.921875,7086.1240234375,22633815180,129.06605529785156,8173594150.0,0.03400399908423424,32935799.0,0.19531600177288055,1765470385,13.570778846740723,203861105.0,1.0058419704437256,27492020303.0
1818,2019-12-23,2019,12,December,52,23,Monday,7199.6220703125,7311.25189453125,8268.015625,7355.62841796875,7508.90234375,7656.17626953125,7326.1923828125,27831788041,128.6140899658203,9622497693.0,0.03319999948143959,36538150.0,0.19094300270080566,1402992086,13.369033813476562,159105887.0,1.0121359825134277,31988935316.0
1821,2019-12-26,2019,12,December,52,26,Thursday,7301.978166852678,7274.5114453125,8178.322093000315,7238.966796875,7274.79931640625,7388.302734375,7200.38671875,22787010034,126.36122131347656,8600871980.0,0.03428100049495697,28317661.0,0.19039399921894073,1177534639,13.208636283874512,157660620.0,1.0039880275726318,27081119738.0
1822,2019-12-27,2019,12,December,52,27,Friday,7312.159877232143,7273.23544921875,8148.258187342171,7290.08837890625,7238.14111328125,7363.529296875,7189.93408203125,22777360996,127.21460723876953,8299390176.0,0.03310000151395798,42498574.0,0.19110199809074402,1151157499,13.362719535827637,164413385.0,1.0058029890060425,26617288047.0
1825,2019-12-30,2019,12,December,1,30,Monday,7308.625906808035,7273.76146484375,8065.044926807134,7292.9951171875,7420.27294921875,7454.82421875,7276.30810546875,22874131672,132.63348388671875,9796951716.0,0.033594001084566116,21940559.0,0.194473996758461,1247499610,13.947442054748535,187275635.0,1.0061750411987305,27104097511.0
1826,2019-12-31,2019,12,December,1,31,Tuesday,7290.206891741072,7259.62556640625,8039.431541982323,7193.59912109375,7294.43896484375,7335.2900390625,7169.77783203125,21167946112,129.61085510253906,8936866397.0,0.03284500166773796,25320349.0,0.19289399683475494,1116761075,13.727642059326172,166278254.0,0.9996790289878845,24214120056.0
1828,2020-01-02,2020,1,January,1,2,Thursday,7243.281459263393,7222.22802734375,8009.917248658459,6985.47021484375,7202.55126953125,7212.1552734375,6935.27001953125,20802083465,127.4101791381836,8032709256.0,0.03275100141763687,20843934.0,0.1880429983139038,1085351426,13.027010917663574,156376427.0,1.0015649795532227,24212314977.0
1829,2020-01-03,2020,1,January,1,3,Friday,7251.109444754465,7219.987421875,8002.098223445391,7344.88427734375,6984.4287109375,7413.71533203125,6914.99609375,28111481032,134.1717071533203,10476845358.0,0.03418000042438507,30162644.0,0.19352099299430847,1270017043,13.660451889038086,173683857.0,1.0041919946670532,32420287856.0
1832,2020-01-06,2020,1,January,2,6,Monday,7330.760184151785,7254.08791015625,7981.787587791982,7769.21923828125,7410.4521484375,7781.8671875,7409.29296875,23276261598,144.3041534423828,9093747121.0,0.037271998822689056,37988444.0,0.22150999307632446,2301679290,14.957807540893555,224800409.0,1.0029029846191406,29460474864.0
1833,2020-01-07,2020,1,January,2,7,Tuesday,7469.344935825893,7289.84822265625,7980.47268091067,8163.6923828125,7768.68212890625,8178.2158203125,7768.2275390625,28767291327,143.5439910888672,9257954672.0,0.037046998739242554,51562680.0,0.21391700208187103,2237698314,15.009249687194824,191948560.0,1.001723051071167,32765511976.0
1834,2020-01-08,2020,1,January,2,8,Wednesday,7595.014718191965,7328.05578125,7977.811937736742,8079.86279296875,8161.935546875,8396.73828125,7956.7744140625,31672559265,141.2581329345703,9387194957.0,0.036435000598430634,49193345.0,0.20902599394321442,1782128652,14.602933883666992,183632222.0,1.0042530298233032,35175740304.0
1835,2020-01-09,2020,1,January,2,9,Thursday,7722.672014508928,7357.1265625,7972.620314472853,7879.0712890625,8082.2958984375,8082.2958984375,7842.40380859375,24045990466,138.9792022705078,7697325348.0,0.03635900095105171,26562776.0,0.20489899814128876,1341130889,14.498313903808594,169699829.0,1.006572961807251,28026673217.0
1836,2020-01-10,2020,1,January,2,10,Friday,7840.053431919643,7406.48951171875,7971.676496409406,8166.55419921875,7878.3076171875,8166.55419921875,7726.77490234375,28714583844,143.96377563476562,9084816203.0,0.03687399998307228,47483943.0,0.21230599284172058,1693646276,15.025826454162598,200173072.0,1.0014619827270508,34207037022.0
1839,2020-01-13,2020,1,January,3,13,Monday,8094.772391183035,7536.6520703125,7971.96569207702,8144.1943359375,8189.77197265625,8197.7880859375,8079.70068359375,22482910688,144.22659301757812,8378529470.0,0.036965999752283096,56296775.0,0.21261699497699738,1321442559,15.227272033691406,211785744.0,1.0033470392227173,26468468000.0
1840,2020-01-14,2020,1,January,3,14,Tuesday,8189.639857700893,7601.01,7977.845910274621,8827.7646484375,8140.93310546875,8879.51171875,8140.93310546875,44841784107,165.95535278320312,16712318373.0,0.04165999963879585,125280206.0,0.23468700051307678,2639844916,16.626121520996094,299316969.0,1.0018210411071777,57687160761.0
1841,2020-01-15,2020,1,January,3,15,Wednesday,8293.518136160714,7665.64408203125,7983.686592487374,8807.0107421875,8825.34375,8890.1171875,8657.1875,40102834650,166.23068237304688,15173694057.0,0.04255300015211105,111350540.0,0.23289500176906586,2590278224,17.65481185913086,380806616.0,0.9996560215950012,49045902728.0
1842,2020-01-16,2020,1,January,3,16,Thursday,8414.191685267857,7714.13197265625,7984.979985400884,8723.7861328125,8812.4814453125,8846.4609375,8612.095703125,31313981931,164.39100646972656,13735193018.0,0.041391000151634216,76686221.0,0.2285739928483963,2066952513,17.076946258544922,260423404.0,0.9992309808731079,40752742739.0
