,Date,BT_Close,BT_Volume,GSPC_Close,EMA,MA,year,month,Forecast_ARIMAX
1315,2020-08-15,11865.6982421875,23354924400.0,3372.85009765625,11717.314632280555,11709.716796875,2020,8,11810.746904346313
1316,2020-08-16,11892.8037109375,20583375490.0,3372.85009765625,11761.186901944791,11740.726004464286,2020,8,11868.33227759738
1317,2020-08-17,12254.40234375,28227687027.0,3381.989990234375,11884.490762396093,11794.481863839286,2020,8,12165.183824454467
1318,2020-08-18,11991.2333984375,26043227672.0,3389.780029296875,11911.176421406444,11877.440150669643,2020,8,12069.06247916268
1319,2020-08-19,11758.283203125,24502851117.0,3374.85009765625,11872.953116836083,11902.20424107143,2020,8,11897.556227985915
1320,2020-08-20,11878.3720703125,20175242945.0,3385.510009765625,11874.307855205187,11915.666294642857,2020,8,11855.381318813394
1321,2020-08-21,11592.4892578125,23762425999.0,3397.159912109375,11803.853205857014,11890.46888950893,2020,8,11709.503110366652
1322,2020-08-22,11681.8251953125,20224191306.0,3397.159912109375,11773.346203220884,11864.20131138393,2020,8,11654.84593261037
1323,2020-08-23,11664.84765625,18482062658.0,3397.159912109375,11746.221566478163,11831.636160714286,2020,8,11630.947127727952
1324,2020-08-24,11774.595703125,20681511755.0,3431.280029296875,11753.315100639871,11763.092354910714,2020,8,11799.37961575028
1325,2020-08-25,11366.134765625,26301509932.0,3443.6201171875,11656.520016886152,11673.792550223214,2020,8,11711.984169273877
1326,2020-08-26,11488.36328125,22466660958.0,3478.72998046875,11614.480832977113,11635.23256138393,2020,8,11645.572151294768
1327,2020-08-27,11323.3974609375,23240415076.0,3484.550048828125,11541.709989967208,11555.950474330357,2020,8,11589.126216250585
1328,2020-08-28,11542.5,19807127588.0,3508.010009765625,11541.907492475406,11548.809151785714,2020,8,11588.668988300793
1329,2020-08-29,11506.865234375,17485597759.0,3508.010009765625,11533.146927950304,11523.814871651786,2020,8,11602.306064548218
1330,2020-08-30,11711.505859375,19760127945.0,3508.010009765625,11577.736660806477,11530.48032924107,2020,8,11733.217874601665
1331,2020-08-31,11680.8203125,22285928250.0,3500.31005859375,11603.507573729858,11517.08384486607,2020,8,11848.984269622735
1332,2020-09-01,11970.478515625,27311555343.0,3526.64990234375,11695.250309203642,11603.418666294643,2020,9,11973.542240264105
1333,2020-09-02,11414.0341796875,28037405299.0,3580.840087890625,11624.946276824607,11592.800223214286,2020,9,11785.686718347304
1334,2020-09-03,10245.296875,31927261555.0,3455.06005859375,11280.033926368455,11438.785853794643,2020,9,11075.18685402317
1335,2020-09-04,10511.8134765625,29965130374.0,3426.9599609375,11087.978813916965,11291.544921875,2020,9,10784.470520477353
1336,2020-09-05,10169.5673828125,44916565292.0,3426.9599609375,10858.375956140848,11100.502371651786,2020,9,10542.881645802237
1337,2020-09-06,10280.3515625,37071460174.0,3426.9599609375,10713.869857730635,10896.0517578125,2020,9,10484.127380028804
1338,2020-09-07,10369.5634765625,33703098409.0,3426.9599609375,10627.7932624386,10708.72935267857,2020,9,10586.633057459618
1339,2020-09-08,10131.5166015625,33430927462.0,3331.840087890625,10503.724097219574,10446.0205078125,2020,9,10741.065660846554
1340,2020-09-09,10242.34765625,24128292755.0,3398.9599609375,10438.379986977181,10278.63671875,2020,9,10838.971664024491
1341,2020-09-10,10363.138671875,54406443211.0,3339.18994140625,10419.569658201635,10295.471261160714,2020,9,10882.569919879057
1342,2020-09-11,10400.9150390625,45201121775.0,3340.969970703125,10414.90600341685,10279.628627232143,2020,9,10859.805508484613
1343,2020-09-12,10442.1708984375,36750077324.0,3340.969970703125,10421.722227172011,10318.571986607143,2020,9,10764.820698154963
1344,2020-09-13,10323.755859375,36506852789.0,3340.969970703125,10397.230635222759,10324.77260044643,2020,9,10677.521381487371
1345,2020-09-14,10680.837890625,35453581940.0,3383.5400390625,10468.132449073319,10369.24037388393,2020,9,10796.505678045636
1346,2020-09-15,10796.951171875,32509451925.0,3401.199951171875,10550.337129773738,10464.302455357143,2020,9,10839.794512788194
1347,2020-09-16,10974.9052734375,30769986455.0,3385.489990234375,10656.479165689678,10568.953543526786,2020,9,10941.61269055037
1348,2020-09-17,10948.990234375,38151810523.0,3357.010009765625,10729.606932861008,10652.64662388393,2020,9,11026.464807434455
1349,2020-09-18,10944.5859375,26341903912.0,3319.469970703125,10783.351684020756,10730.313895089286,2020,9,10980.63188267394
1350,2020-09-19,11094.3466796875,22764204008.0,3319.469970703125,10861.100432937441,10823.481863839286,2020,9,11011.733180935244
1351,2020-09-20,10938.271484375,24699523788.0,3319.469970703125,10880.393195796829,10911.269810267857,2020,9,10901.87815472901
1352,2020-09-21,10462.259765625,28884999244.0,3281.06005859375,10775.859838253871,10880.044363839286,2020,9,10668.727777643468
1353,2020-09-22,10538.4599609375,23621787804.0,3315.570068359375,10716.509868924777,10843.11704799107,2020,9,10540.613616587318
1354,2020-09-23,10225.8642578125,22986733997.0,3236.919921875,10593.848466146706,10736.11118861607,2020,9,10384.46937193883
1355,2020-09-24,10745.548828125,23017536742.0,3246.590087890625,10631.77355664128,10707.048130580357,2020,9,10557.13493706972
1356,2020-09-25,10702.2900390625,21232549821.0,3298.4599609375,10649.402677246584,10672.43443080357,2020,9,10671.320075369782
1357,2020-09-26,10754.4375,18105012128.0,3298.4599609375,10675.661382934937,10623.8759765625,2020,9,10834.248550889908
1358,2020-09-27,10774.4267578125,18016880214.0,3298.4599609375,10700.352726654326,10600.46958705357,2020,9,10955.27958225242
1359,2020-09-28,10721.3271484375,22720365389.0,3351.60009765625,10705.59633210012,10637.479213169643,2020,9,10916.738624024867
1360,2020-09-29,10848.830078125,20459870042.0,3335.469970703125,10741.40476860634,10681.817801339286,2020,9,10925.688812429387
1361,2020-09-30,10787.6181640625,20759622010.0,3363.0,10752.95811747038,10762.068359375,2020,9,10800.137424390017
1362,2020-10-01,10623.330078125,27178227816.0,3380.800048828125,10720.551107634035,10744.60853794643,2020,10,10765.690398443989
1363,2020-10-02,10585.1640625,23127839259.0,3348.419921875,10686.704346350527,10727.876255580357,2020,10,10679.944594163604
1364,2020-10-03,10565.4931640625,17094010304.0,3348.419921875,10656.40155077852,10700.884207589286,2020,10,10616.366673868895
1365,2020-10-04,10684.4287109375,17546792792.0,3348.419921875,10663.408340818265,10688.02734375,2020,10,10665.31051947187
1366,2020-10-05,10804.0009765625,19385191766.0,3408.60009765625,10698.556499754324,10699.837890625,2020,10,10754.788042061078
1367,2020-10-06,10621.6640625,22264958686.0,3360.969970703125,10679.333390440743,10667.38560267857,2020,10,10775.398656159654
1368,2020-10-07,10679.13671875,17634388529.0,3419.43994140625,10679.284222518056,10651.888253348214,2020,10,10785.296336499527
1369,2020-10-08,10923.6279296875,21962121001.0,3446.830078125,10740.370149310416,10694.78794642857,2020,10,10901.756592798247
1370,2020-10-10,11296.361328125,22877978588.0,3446.830078125,10879.36794401406,10796.38755580357,2020,10,11120.16679703087
1371,2020-10-11,11384.181640625,19968627060.0,3446.830078125,11005.571368166795,10913.343052455357,2020,10,11252.324154472466
1372,2020-10-14,11429.5068359375,24103426719.0,3488.669921875,11111.55523510947,11019.782784598214,2020,10,11375.242116059759
1373,2020-10-15,11495.349609375,24487233058.0,3483.340087890625,11207.503828675852,11118.546875,2020,10,11467.420714827236
1374,2020-10-16,11322.123046875,25635480772.0,3483.81005859375,11236.158633225637,11218.61244419643,2020,10,11357.607021212498
1375,2020-10-17,11358.1015625,19130430174.0,3483.81005859375,11266.644365544227,11315.607421875,2020,10,11225.77627832615
1376,2020-10-18,11483.359375,18283314340.0,3483.81005859375,11320.82311790817,11395.569056919643,2020,10,11224.46718396404
1377,2020-10-19,11742.037109375,23860769928.0,3426.919921875,11426.126615774878,11459.237025669643,2020,10,11438.88108625685
1378,2020-10-20,11916.3349609375,30915821592.0,3443.1201171875,11548.678702065532,11535.25892857143,2020,10,11686.024338548832
1379,2020-10-21,12823.689453125,43414712626.0,3435.56005859375,11867.431389830399,11734.42787388393,2020,10,12300.774603653597
1380,2020-10-22,12965.8916015625,34729759598.0,3453.489990234375,12142.046442763423,11944.505301339286,2020,10,12667.04516734014
1381,2020-10-23,12931.5390625,28974975003.0,3465.389892578125,12339.419597697568,12174.421875,2020,10,12773.778589975995
1382,2020-10-24,13108.0625,24542317940.0,3465.389892578125,12531.580323273176,12424.416294642857,2020,10,12830.41865975799
1383,2020-10-25,13031.173828125,24406920575.0,3465.389892578125,12656.478699486133,12645.532645089286,2020,10,12761.464116364692
1384,2020-10-26,13075.248046875,29461458313.0,3400.969970703125,12761.171036333351,12835.99135044643,2020,10,12716.932282457583
1385,2020-10-27,13654.21875,33749878156.0,3390.679931640625,12984.432964750014,13084.260463169643,2020,10,12909.248693303129
1386,2020-10-28,13271.28515625,35867318895.0,3271.030029296875,13056.146012625011,13148.202706473214,2020,10,13007.470625652033
1387,2020-10-29,13437.8828125,56499499598.0,3310.110107421875,13151.580212593759,13215.63002232143,2020,10,13249.742927185027
1388,2020-10-30,13546.5224609375,30581485201.0,3269.9599609375,13250.315774679695,13303.484793526786,2020,10,13256.821400594086
1389,2020-10-31,13780.9951171875,30306464719.0,3269.9599609375,13382.985610306647,13399.61802455357,2020,10,13461.917299074445
1390,2020-11-01,13737.109375,24453857900.0,3269.9599609375,13471.516551479986,13500.46595982143,2020,11,13500.032318692447
1391,2020-11-02,13550.4892578125,30771455468.0,3310.239990234375,13491.259728063116,13568.35756138393,2020,11,13450.343392997853
1392,2020-11-03,13950.30078125,29869951617.0,3369.159912109375,13606.019991359837,13610.654994419643,2020,11,13706.250618800826
1393,2020-11-04,14133.70703125,35116364962.0,3443.43994140625,13737.941751332379,13733.858119419643,2020,11,13878.08730632269
1394,2020-11-05,15579.8486328125,40856321439.0,3510.449951171875,14198.418471702409,14039.853236607143,2020,11,14674.236862269685
1395,2020-11-06,15565.880859375,39837841971.0,3509.43994140625,14540.284068620558,14328.3330078125,2020,11,15119.432426622017
1396,2020-11-07,14833.75390625,35024953706.0,3509.43994140625,14613.651528027918,14478.727120535714,2020,11,15016.853267098773
1397,2020-11-08,15479.5673828125,26632075029.0,3509.43994140625,14830.130491724063,14727.649693080357,2020,11,15131.445263935646
1398,2020-11-09,15332.3154296875,34149115566.0,3550.5,14955.676726214922,14982.1962890625,2020,11,15030.440773364484
1399,2020-11-10,15290.90234375,25574938143.0,3545.530029296875,15039.483130598692,15173.71079799107,2020,11,14860.128265356569
1400,2020-11-11,15701.33984375,29772374934.0,3572.659912109375,15204.94730888652,15397.65834263393,2020,11,14926.409776379875
1401,2020-11-12,16276.34375,34175758344.0,3537.010009765625,15472.79641916489,15497.157645089286,2020,11,15552.906756012006
1402,2020-11-13,16317.80859375,31599492172.0,3585.14990234375,15684.049462811168,15604.575892857143,2020,11,15961.265502436163
1403,2020-11-14,16068.138671875,27481710135.0,3585.14990234375,15780.071765077126,15780.916573660714,2020,11,15877.81714039174
1404,2020-11-15,15955.587890625,23653867583.0,3585.14990234375,15823.950796464094,15848.919503348214,2020,11,15856.399979737616
1405,2020-11-16,16716.111328125,31526766675.0,3626.909912109375,16046.99092937932,16046.60463169643,2020,11,16164.893229328594
1406,2020-11-17,17645.40625,39006849170.0,3609.530029296875,16446.59475953449,16382.962332589286,2020,11,16725.363505625122
1407,2020-11-18,17804.005859375,49064800278.0,3567.7900390625,16785.94753449462,16683.343191964286,2020,11,17188.35034207994
1408,2020-11-19,17817.08984375,36985055355.0,3581.8701171875,17043.733111808466,16903.449776785714,2020,11,17468.866712138246
1409,2020-11-20,18621.314453125,36992873940.0,3557.5400390625,17438.1284471376,17232.522042410714,2020,11,17995.468701130703
1410,2020-11-21,18642.232421875,39650210707.0,3557.5400390625,17739.15444082195,17600.24972098214,2020,11,18174.527872631726
1411,2020-11-22,18370.001953125,41280434226.0,3557.5400390625,17896.86631889771,17945.166015625,2020,11,17963.295258498656
1412,2020-11-23,18364.12109375,42741112308.0,3577.590087890625,18013.68001261078,18180.59598214286,2020,11,17848.00182654441
1413,2020-11-24,19107.46484375,51469565009.0,3635.409912109375,18287.126220395585,18389.461495535714,2020,11,18289.401674752793
1414,2020-11-25,18732.12109375,43710357371.0,3629.64990234375,18398.37493873419,18522.049386160714,2020,11,18323.800982900226
1415,2020-11-26,17150.623046875,61396835737.0,3629.64990234375,18086.436965769393,18426.83984375,2020,11,17653.628235239812
1416,2020-11-27,17108.40234375,38886494645.0,3638.35009765625,17841.928310264546,18210.709542410714,2020,11,17252.470059623585
1417,2020-11-28,17717.4140625,32601040734.0,3638.35009765625,17810.79974832341,18078.592633928572,2020,11,17396.634505081383
1418,2020-11-29,18177.484375,31133957704.0,3638.35009765625,17902.470904992555,18051.09012276786,2020,11,17721.552967323165
1419,2020-11-30,19625.8359375,47728480399.0,3621.6298828125,18333.312163119415,18231.335100446428,2020,11,18730.081533292745
1420,2020-12-01,18802.998046875,49633658712.0,3662.449951171875,18450.73363405831,18187.83984375,2020,12,19179.060173032085
1421,2020-12-02,19201.091796875,37387697139.0,3669.010009765625,18638.32317476248,18254.83565848214,2020,12,19555.329235488054
1422,2020-12-03,19445.3984375,31930317405.0,3666.719970703125,18840.09199044686,18582.660714285714,2020,12,19479.95412689427
1423,2020-12-04,18699.765625,33872388058.0,3699.1201171875,18805.010399085146,18809.99832589286,2020,12,18925.42792769851
1424,2020-12-05,19154.23046875,27242455064.0,3699.1201171875,18892.31541650136,19015.2578125,2020,12,18746.523238269227
1425,2020-12-06,19345.12109375,25293775714.0,3699.1201171875,19005.516835813516,19182.063058035714,2020,12,18743.537793282245
1426,2020-12-07,19191.630859375,26896357742.0,3691.9599609375,19052.045341703884,19120.033761160714,2020,12,19015.516816974865
1427,2020-12-08,18321.14453125,31692288756.0,3702.25,18869.32013909041,19051.19754464286,2020,12,18624.57749587074
1428,2020-12-09,18553.916015625,34420373071.0,3672.820068359375,18790.469108224057,18958.74386160714,2020,12,18585.337217250337
1429,2020-12-10,18264.9921875,25547132265.0,3668.10009765625,18659.099878043042,18790.114397321428,2020,12,18489.663929838054
1430,2020-12-11,18058.904296875,27919640985.0,3663.4599609375,18509.05098275103,18698.56277901786,2020,12,18232.31126711848
1431,2020-12-12,18803.65625,21752580802.0,3663.4599609375,18582.70229956327,18648.48074776786,2020,12,18527.64944328055
1432,2020-12-13,19142.3828125,25450468637.0,3663.4599609375,18722.62242779745,18619.518136160714,2020,12,19023.567003053824
1433,2020-12-14,19246.64453125,22473997681.0,3647.489990234375,18853.627953660587,18627.37723214286,2020,12,19389.40816163877
1434,2020-12-15,19417.076171875,26741982541.0,3694.6201171875,18994.49000821419,18783.938895089286,2020,12,19517.13007898957
1435,2020-12-16,21310.59765625,44409011479.0,3701.169921875,19573.516920223145,19177.750558035714,2020,12,20547.053566113173
1436,2020-12-17,22805.162109375,71378606374.0,3722.47998046875,20381.428217511108,19826.346261160714,2020,12,21794.90954583633
1437,2020-12-18,23137.9609375,40387896275.0,3709.409912109375,21070.56139750833,20551.92578125,2020,12,22275.395931032
1438,2020-12-19,23869.83203125,38487546580.0,3709.409912109375,21770.379055943744,21275.665178571428,2020,12,22919.733797058747
1439,2020-12-20,23477.294921875,37844228422.0,3709.409912109375,22197.108022426557,21894.938337053572,2020,12,22957.146663508836
1440,2020-12-21,22803.08203125,45852713981.0,3694.919921875,22348.601524632417,22403.000837053572,2020,12,22427.475726574557
1441,2020-12-22,23783.029296875,44171632681.0,3687.260009765625,22707.20846769306,23026.708426339286,2020,12,22246.329673788256
1442,2020-12-23,23241.345703125,51146161904.0,3690.010009765625,22840.742776551044,23302.52957589286,2020,12,22124.691801138906
1443,2020-12-24,23735.94921875,41080759713.0,3703.06005859375,23064.54438710078,23435.499162946428,2020,12,22486.917719320743
1444,2020-12-25,24664.791015625,42068395846.0,3703.06005859375,23464.606044231834,23653.617745535714,2020,12,23257.65984708263
1445,2020-12-26,26437.037109375,48332647295.0,3703.06005859375,24207.713810517624,24020.361328125,2020,12,24786.025208808365
1446,2020-12-27,26272.294921875,66479895605.0,3703.06005859375,24723.85908835697,24419.647042410714,2020,12,25617.755156496656
1447,2020-12-28,27084.80859375,49056742893.0,3735.360107421875,25314.096464705228,25031.322265625,2020,12,26088.58607321485
1448,2020-12-29,27362.4375,45265946774.0,3727.0400390625,25826.181723528924,25542.66629464286,2020,12,26586.28415393034
1449,2020-12-30,28840.953125,51287442704.0,3732.0400390625,26579.874573896694,26342.610212053572,2020,12,27274.514933734878
1450,2020-12-31,29001.720703125,46754964848.0,3756.070068359375,27185.336106203773,27094.86328125,2020,12,27565.466369525988
1451,2021-01-01,29374.15234375,40730301359.0,3756.070068359375,27732.54016559033,27767.62918526786,2021,1,27834.478326936034
1452,2021-01-02,32127.267578125,67865420765.0,3756.070068359375,28831.222018724,28580.51925223214,2021,1,29628.76309399061
1453,2021-01-03,32782.0234375,78665235202.0,3756.070068359375,29818.922373417998,29510.48046875,2021,1,30781.494033558847
1454,2021-01-04,31971.9140625,81163475344.0,3700.64990234375,30357.1702956885,30208.63839285714,2021,1,31010.70195286366
1455,2021-01-05,33992.4296875,67547324782.0,3726.860107421875,31265.985143641374,31155.780133928572,2021,1,31783.44709963596
1456,2021-01-06,36824.36328125,75289433811.0,3748.139892578125,32655.57967804353,32296.26729910714,2021,1,33709.62522549697
1457,2021-01-07,39371.04296875,84762141031.0,3803.7900390625,34334.44550072015,33777.59905133928,2021,1,35829.003409060926
1458,2021-01-08,40797.609375,88107519480.0,3824.679931640625,35950.23646929011,35409.521484375,2021,1,37429.111281931604
1459,2021-01-09,40254.546875,61984162837.0,3824.679931640625,37026.314070717584,36570.56138392857,2021,1,38220.830328121476
1460,2021-01-10,38356.44140625,79980747690.0,3824.679931640625,37358.84590460068,37366.90680803572,2021,1,37700.66980774645
1461,2021-01-11,35566.65625,123320567399.0,3799.610107421875,36910.79849095051,37880.44140625,2021,1,35510.0804899677
1462,2021-01-12,33922.9609375,74773277909.0,3801.18994140625,36163.83910258788,37870.517299107145,2021,1,33066.52227542938
1463,2021-01-13,37316.359375,69364315979.0,3809.840087890625,36451.969170690914,37940.802455357145,2021,1,33769.070784641444
1464,2021-01-14,39187.328125,63615990033.0,3795.5400390625,37135.808909268184,37914.55747767857,2021,1,35856.24316094062
1465,2021-01-15,36825.3671875,67760757881.0,3768.25,37058.19847882614,37347.09430803572,2021,1,36781.888119638694
1466,2021-01-16,36178.140625,57706187875.0,3768.25,36838.1840153696,36764.75055803572,2021,1,37245.68667735311
1467,2021-01-17,35791.27734375,52359854336.0,3768.25,36576.4573474647,36398.298549107145,2021,1,37170.578715591764
1468,2021-01-18,36630.07421875,49511702429.0,3768.25,36589.861565286024,36550.21540178572,2021,1,36892.9978684345
1469,2021-01-19,36069.8046875,57244195486.0,3798.909912109375,36459.84734583952,36856.90736607143,2021,1,35918.55414751638
1470,2021-01-20,35547.75,66834573161.0,3851.85009765625,36231.82300937964,36604.24888392857,2021,1,35781.32953569236
1471,2021-01-21,30825.69921875,75643067688.0,3853.070068359375,34880.292061722226,35409.73046875,2021,1,34151.036180784984
1472,2021-01-22,33005.76171875,77207272511.0,3841.469970703125,34411.65947597917,34864.072544642855,2021,1,33843.62536832677
1473,2021-01-23,32067.642578125,48354737975.0,3841.469970703125,33825.65525151563,34276.85853794643,2021,1,33132.146147482024
1474,2021-01-24,32289.37890625,48643830599.0,3841.469970703125,33441.58616519922,33776.58733258928,2021,1,32982.418531245596
1475,2021-01-25,32366.392578125,59897054838.0,3855.360107421875,33172.787768430666,33167.489955357145,2021,1,33446.759882321436
1476,2021-01-26,32569.849609375,60255421470.0,3849.6201171875,33022.05322866675,32667.49637276786,2021,1,33999.59507765672
1477,2021-01-27,30432.546875,62576762015.0,3750.77001953125,32374.67664025006,31936.753069196428,2021,1,33530.33726044432
1478,2021-01-28,31649.60546875,78948162368.0,3787.3798828125,32193.408847375045,32054.453962053572,2021,1,32819.44726556643
1479,2021-01-29,34316.38671875,117894572511.0,3714.239990234375,32724.153315218784,32241.686104910714,2021,1,34213.953257183835
1480,2021-01-30,34269.5234375,65141828798.0,3714.239990234375,33110.49584578909,32556.24051339286,2021,1,34512.79991437797
1481,2021-01-31,33114.359375,52754542671.0,3714.239990234375,33111.46172809182,32674.094866071428,2021,1,34224.21893028288
1482,2021-02-01,33537.17578125,61400400660.0,3773.860107421875,33217.89024138136,32841.349609375,2021,2,34245.869328797125
1483,2021-02-02,35510.2890625,63088585433.0,3826.31005859375,33790.98994666102,33261.412388392855,2021,2,35134.22656004022
1484,2021-02-03,37472.08984375,61166818159.0,3830.169921875,34711.26492093327,34267.06138392857,2021,2,35875.64899534214
1485,2021-02-04,36926.06640625,68838074392.0,3871.739990234375,35264.965292262445,35020.841517857145,2021,2,36061.17782484605
1486,2021-02-05,38144.30859375,58598066402.0,3886.830078125,35984.801117634335,35567.6875,2021,2,37084.50568403072
1487,2021-02-06,39266.01171875,71326033653.0,3886.830078125,36805.10376791325,36281.47154017857,2021,2,38176.16071426454
1488,2021-02-07,38903.44140625,65500641143.0,3886.830078125,37329.68817749744,37108.48325892857,2021,2,38067.83765252454
1489,2021-02-08,46196.46484375,101467222687.0,3915.590087890625,39546.38234406058,38916.953125,2021,2,41266.38363360835
1490,2021-02-09,46481.10546875,91809846886.0,3911.22998046875,41280.06312523293,40484.212611607145,2021,2,43294.577043614656
1491,2021-02-10,44918.18359375,87301089896.0,3909.8798828125,42189.59324236219,41547.94029017857,2021,2,43875.54899057461
1492,2021-02-11,47909.33203125,81388911810.0,3916.3798828125,43619.52793958414,43116.978236607145,2021,2,45001.72298052306
1493,2021-02-12,47504.8515625,76555041196.0,3934.830078125,44590.8588453131,44454.19866071428,2021,2,45217.33406325561
1494,2021-02-13,47105.515625,70250456155.0,3934.830078125,45219.523040234824,45574.12779017857,2021,2,44831.49652189633
1495,2021-02-14,48717.2890625,71248675228.0,3934.830078125,46093.964545801115,46976.10602678572,2021,2,44651.02830076202
1496,2021-02-15,47945.05859375,77069903166.0,3934.830078125,46556.73805778833,47225.90513392857,2021,2,45568.2443052367
1497,2021-02-16,49199.87109375,77049582886.0,3932.590087890625,47217.521316778744,47614.30022321428,2021,2,46777.48761454731
1498,2021-02-17,52149.0078125,80820545404.0,3931.330078125,48450.392940709055,48647.275111607145,2021,2,48430.57593343804
1499,2021-02-18,51679.796875,52054723579.0,3913.969970703125,49257.74392428179,49185.91294642857,2021,2,49652.775276578424
1500,2021-02-19,55888.1328125,63495496918.0,3906.7099609375,50915.341146336345,50383.52455357143,2021,2,52287.910412157566
1501,2021-02-20,56099.51953125,68145460026.0,3906.7099609375,52211.38574256476,51668.38225446428,2021,2,53628.74393576762
1502,2021-02-21,57539.9453125,51897585191.0,3906.7099609375,53543.52563504857,52928.76171875,2021,2,55035.4498344968
1503,2021-02-22,54207.3203125,92052420332.0,3876.5,53709.47430441143,53823.37053571428,2021,2,53914.006129546775
1504,2021-02-23,48824.42578125,106102492824.0,3881.3701171875,52488.212173621076,53769.73549107143,2021,2,50405.51882721372
1505,2021-02-24,49705.33203125,63695521388.0,3925.429931640625,51792.49213802831,53420.638950892855,2021,2,48824.66355308039
1506,2021-02-25,47093.8515625,54506565949.0,3829.340087890625,50617.83199414624,52765.50390625,2021,2,46564.62703249362
1507,2021-02-26,46339.76171875,350967941479.0,3811.14990234375,49548.31442529718,51401.450892857145,2021,2,47391.75673854216
1508,2021-02-27,46188.453125,45910946382.0,3811.14990234375,48708.349100222884,49985.584263392855,2021,2,46364.7089177357
1509,2021-02-28,45137.76953125,53443887451.0,3811.14990234375,47815.70420797966,48213.84486607143,2021,2,47271.27884764358
1510,2021-03-01,49631.2421875,53891300112.0,3901.820068359375,48269.58870285974,47560.119419642855,2021,3,49953.3473852483
1511,2021-03-02,48378.98828125,47530897720.0,3870.2900390625,48296.9385974573,47496.48549107143,2021,3,50136.014263022604
1512,2021-03-03,50538.2421875,53220811975.0,3819.719970703125,48857.264494967974,47615.47265625,2021,3,51610.05009807456
1513,2021-03-04,48561.16796875,52343816680.0,3768.469970703125,48783.240363413475,47825.08928571428,2021,3,50962.46751935419
1514,2021-03-05,48927.3046875,48625928883.0,3841.93994140625,48819.2564444351,48194.73828125,2021,3,50310.54315209364
1515,2021-03-06,48912.3828125,34363564661.0,3841.93994140625,48842.538036451326,48583.87109375,2021,3,49535.5480458441
1516,2021-03-07,51206.69140625,43137459378.0,3841.93994140625,49433.576378901,49450.85993303572,2021,3,49611.30441484421
1517,2021-03-08,52246.5234375,48597428048.0,3821.35009765625,50136.81314355075,49824.47154017857,2021,3,51002.48969286779
1518,2021-03-09,54824.1171875,50912227385.0,3875.43994140625,51308.63915453807,50745.20424107143,2021,3,52690.28063795215
1519,2021-03-10,56008.55078125,57295577614.0,3898.81005859375,52483.61706121606,51526.67689732143,2021,3,54685.82092546963
1520,2021-03-11,57805.12109375,56772343595.0,3939.340087890625,53813.99306934955,52847.24162946428,2021,3,56034.988002462764
1521,2021-03-12,57332.08984375,55689944702.0,3943.340087890625,54693.51726294967,54047.92522321428,2021,3,56265.28693910793
1522,2021-03-13,61243.0859375,60669829814.0,3943.340087890625,56330.90943158725,55809.45424107143,2021,3,57677.35203271764
1523,2021-03-14,59302.31640625,43901225564.0,3943.340087890625,57073.76117525294,56965.97209821428,2021,3,57515.77267660697
1524,2021-03-15,55907.19921875,66419369890.0,3968.93994140625,56782.12068612721,57488.92578125,2021,3,55684.976374070684
1525,2021-03-16,56804.90234375,59749798599.0,3962.7099609375,56787.81610053291,57771.89508928572,2021,3,55103.961331228944
1526,2021-03-17,58870.89453125,60258313191.0,3974.1201171875,57308.58570821219,58180.80133928572,2021,3,55852.44645625254
1527,2021-03-18,57858.921875,55746041000.0,3915.4599609375,57446.169749909146,58188.48716517857,2021,3,56232.20495791262
1528,2021-03-19,58346.65234375,49063873786.0,3913.10009765625,57671.29039836936,58333.42466517857,2021,3,56589.433743488466
1529,2021-03-20,58313.64453125,50361731222.0,3913.10009765625,57831.87893158952,57914.93303571428,2021,3,57920.11751534596
1530,2021-03-21,57523.421875,51943414539.0,3913.10009765625,57754.76466744214,57660.80524553572,2021,3,58205.72084854184
1531,2021-03-22,54529.14453125,56521454974.0,3940.590087890625,56948.35963339411,57463.94029017857,2021,3,56192.62549357666
1532,2021-03-23,54738.9453125,56435023914.0,3910.52001953125,56396.00605317058,57168.80357142857,2021,3,55122.38755508284
1533,2021-03-24,52774.265625,70567223787.0,3889.139892578125,55490.57094612794,56297.85658482143,2021,3,54208.857367404664
1534,2021-03-25,51704.16015625,67999812841.0,3909.52001953125,54543.96824865846,55418.60491071428,2021,3,53113.97064991343
1535,2021-03-26,55137.3125,56652197978.0,3974.5400390625,54692.30431149385,54960.12779017857,2021,3,54431.6458112987
1536,2021-03-27,55973.51171875,47266542233.0,3974.5400390625,55012.606163307886,54625.82310267857,2021,3,56027.0442665984
1537,2021-03-28,55950.74609375,47686580918.0,3974.5400390625,55247.14114591842,54401.15513392857,2021,3,57186.91666794095
1538,2021-03-29,57750.19921875,57625587027.0,3971.090087890625,55872.905664126316,54861.30580357143,2021,3,58190.32047252559
1539,2021-03-30,58917.69140625,54414116432.0,3958.550048828125,56634.10209965724,55458.26953125,2021,3,59268.75733189128
1540,2021-03-31,58918.83203125,65520826225.0,3972.889892578125,57205.28458255543,56336.064732142855,2021,3,59273.08849091205
1541,2021-04-01,59095.80859375,61669163792.0,4019.8701171875,57677.91558535408,57392.01450892857,2021,4,58556.16962643627
1542,2021-04-02,59384.3125,58727860620.0,4019.8701171875,58104.51481401556,57998.728794642855,2021,4,58608.317672630714
1543,2021-04-03,57603.890625,59641344484.0,4019.8701171875,57979.35876676167,58231.64006696428,2021,4,57767.16926473257
1544,2021-04-04,58758.5546875,50749662970.0,4019.8701171875,58174.15774694625,58632.755580357145,2021,4,57508.30851200227
